id,text,source
704769025000263682,"Lets go America! Get out &amp; #VoteTrump! #Trump2016
#MakeAmericaGreatAgain!
#SuperTuesday https://t.co/w0eAglHeh8 https://t.co/rGanPzZHmS",Twitter for iPhone
704756216157839360,MAKE AMERICA GREAT AGAIN!,Twitter for iPhone
704751567094812672,"Thank you Columbus, Ohio! https://t.co/D0tok8j6jj",Twitter for iPhone
704751393991737345,The people of South Carolina are embarrassed by Nikki Haley!,Twitter for iPhone
704626119836901376,"Got the endorsement of Brian France and @NASCAR yesterday in Georgia. Also, many of the sports great drivers. Thank you Nascar and Georgia!",Twitter for Android
704482268765622272,"Thank you Georgia! 15,000 amazing supporters tonight! Everyone get out &amp; #VoteTrump tomorrow! #SuperTuesday https://t.co/jNA5YON6hA",Twitter for iPhone
704481336682266624,"Great news- Former Mayor of Dallas, Tom Leppert, has just endorsed me! Thank you! Tomorrow is a big day- VOTE! #VoteTrump #SuperTuesday",Twitter for iPhone
704466049912143872,"Thank you Brian France, Bill Elliott, @chaseelliott, @DavidRagan, &amp; @RyanJNewman! #NASCAR #Trump2016 #VoteTrump
https://t.co/6UDcvm1GB2",Twitter for iPhone
704440884029493248,"Phony Rubio commercial. I could have settled, but won't out of principle! See student surveys. https://t.co/KKHiBH554d",Twitter for iPhone
704438057202819072,Trump University has a 98% approval rating. I could have settled but won't out of principle!,Twitter for iPhone
704392435829493764,"Thank you Virginia! 15,000 amazing supporters! Everyone get out and #VoteTrump tomorrow! https://t.co/Zg0OhOdtkV",Twitter for iPhone
704379918222696449,My wife @MELANIATRUMP will be joining @andersoncooper @AC360 tonight at 8pmE on @CNN. Enjoy! https://t.co/aTIXHgK32N,Twitter for iPhone
704342660933427201,"Governor Alejandro García Padilla said presidential hopeful Sen. Marco Rubio “is no friend of Puerto Rico."" https://t.co/I6mhYnAcZ3",Twitter for iPhone
704339457974132736,#Trump2016 #TrumpInstagram: https://t.co/tzHtny48nQ https://t.co/BpKZcISeKi,Twitter for iPhone
704332561296855040,"I am self funding my campaign and only work for YOU, the American people!
#Trump2016 Video: https://t.co/8hDC0YUobe https://t.co/o0EB479uEF",Twitter for iPhone
704324651384762368,"""Hillary could lose to Trump in Democratic New York""
#MakeAmericaGreatAgain #Trump2016
https://t.co/fQR48CVIbt",Twitter for iPhone
704312346706124800,"Join me in Columbus, Ohio tomorrow!
#MakeAmericaGreatAgain #Trump2016
https://t.co/yFhZd55GD9",Twitter for iPhone
704285794643668992,Thank you America! Get out &amp; VOTE tomorrow! #Trump2016 #MakeAmericaGreatAgain https://t.co/ypLELkprpu https://t.co/XKU8R5b8Lo,Twitter for iPhone
704284013461180416,"My sons, Don and Eric, are on @foxandfriends now 7:35. Great kids, enjoy!",Twitter for Android
704111284095225856,"Thank you @SenatorSessions!
#MakeAmericaGreatAgain #Trump2016
https://t.co/Szs0QF88HR https://t.co/UL6t60TTjP",Twitter for iPhone
704100078743625729,"THANK YOU ALABAMA! 32,000 supporters tonight. Get out &amp; VOTE on Tuesday! WE WILL MAKE AMERICA GREAT AGAIN! https://t.co/rOkldN7dat",Twitter for iPhone
704064261413273601,Our law enforcement officers deserve our appreciation for the incredible job they do. Video: https://t.co/c4WjtoGpKT https://t.co/Z0XnapOu84,Twitter for iPhone
704062727082385409,I will be making a big surprise announcement to the massive crowd assembled in Huntsville/Madison Alabama! Landing now! #Trump2016,Twitter for iPhone
704026393865265156,Phylis Schlafly: 'Marco Rubio Betrayed Us All' https://t.co/nmXmLDQuaa,Twitter for iPhone
704023054813433856,"Little Marco Rubio treated America's ICE officers ""like absolute trash"" in order to pass Obama's amnesty. https://t.co/gm2wurLjFz",Twitter for iPhone
704019808363352069,"Little Marco Rubio gave amnesty to criminal aliens guilty of ""sex offenses."" DISGRACE! https://t.co/mZwpynzsLb",Twitter for iPhone
704014599708876800,Little Marco Rubio is just another Washington D.C. politician that is all talk and no action. #RobotRubio https://t.co/HJWJeoZn4o,Twitter for iPhone
704002523980558336,"""@EmaGabi23: Rubio was kicking back on his $80k boat he bought with lobbyist money and claimed it was from book sale profit lol""",Twitter for Android
704001490759725058,Lightweight Senator Marco Rubio is polling very poorly in Florida. The people can't stand him for missing so many votes - poor work ethic!,Twitter for Android
704000708236996608,"Little Marco Rubio, the lightweight no show Senator from Florida is just another Washington politician. https://t.co/NsLrHrqjdx",Twitter for iPhone
704000092840325120,"Mitt Romney didn't show his tax return until SEPTEMBER 21, 2012, and then only after being humiliated by Harry R! A bad messenger for estab!",Twitter for Android
703996959544250373,As I stated at the press conference on Friday regarding David Duke- I disavow. https://t.co/OIXFKPUlz2,Twitter for iPhone
703984812105793536,"Why would the people of Texas support Ted Cruz when he has accomplished absolutely nothing for them. He is another all talk, no action pol!",Twitter for Android
703976101073309697,#MakeAmericaGreatAgain #Trump2016 https://t.co/yFhZd55GD9,Twitter for iPhone
703974892237135873,"Little Marco Rubio, the lightweight no show Senator from Florida, is set to be the ""puppet"" of the special interest Koch brothers. WATCH!",Twitter for Android
703927132339216384,Making a big speech in Alabama today. So many people we had to move to a football stadium! Come and join us!,Twitter for Android
703923471391264768,I am the only Republican who will get large numbers of Dems and Indies (crossover). I will also get states that no other Republican can get.,Twitter for Android
703917643930210304,"While Hillary and I both won South Carolina by big margins, Repubs got far more votes with a massive increase from past cycles.GROWING PARTY",Twitter for Android
703915198864887810,"The Republican Establishment has been pushing for lightweight Senator Marco Rubio to say anything to ""hit"" Trump.I signed the pledge-careful",Twitter for Android
703904675289042945,"While I hear the Koch brothers are in big financial trouble (oil), word is they have chosen little Marco Rubio, the lightweight from Florida",Twitter for Android
703901249691901953,"""@CharlesHodgson1:  A lot more water after this bombshell, Rubio. You are an enemy of America. @realDonaldTrump https://t.co/TnEnxt5NTDG""",Twitter for Android
703900742961270784,"""@ilduce2016: “It is better to live one day as a lion than 100 years as a sheep.” – @realDonaldTrump #MakeAmericaGreatAgain""",Twitter for Android
703896507465015296,"""@JimmyTheSaint09: @realDonaldTrump @RonnieMemo @ChrisChristie anything is better than @marcorubio""",Twitter for Android
703896353416617984,"""@fairess369: It is a sad commentary little boy Marco Rubio can't win in his home state. Floridians despise him as a opportunist phony.""",Twitter for Android
703895967439970306,"""@sprivitor @realDonaldTrump Marco 'Amnesty' Rubio is the front man of Amnesty. https://t.co/D4zXazzbq8 #AlwaysTrump #Trump2016 #TrumpTrain",Twitter for Android
703894673086095362,"""@tiarardis: @FoxNews @realDonaldTrump @JudgeJeanine GO TRUMP""",Twitter for Android
703888318245773312,"""@RonnieMemo: DonaldTrump is a leader. He is a successful person that, like me, isn’t afraid to tell it like it is."" Governor @ChrisChristie",Twitter for Android
703777173296046080,"We need to fix our broken education system! #StopCommonCore 
#MakeAmericaGreatAgain 
Video: https://t.co/xZ1eCJPo8T https://t.co/S8gQ6cibhC",Twitter for iPhone
703764924288409600,THANK YOU Arkansas! Get out &amp; #VoteTrump on Tuesday. We will MAKE AMERICA SAFE &amp; GREAT AGAIN! https://t.co/evoiSpn8PX,Twitter for iPhone
703715567765737472,"Incredibly proud of my son @EricTrump &amp; his efforts on behalf of @StJude in Memphis, TN. https://t.co/FUWhYKhhNK https://t.co/ZgxukBnQ3k",Twitter for iPhone
703711236865720320,It was an honor to be the Grand Marshall- in the Salute to Israel Parade back in 2004. https://t.co/G7G6HFP0Dh,Twitter for iPhone
703691273455034369,"Just watched lightweight Marco Rubio lying to a small crowd about my past record. He is not as smart as Cruz, and may be an even bigger liar",Twitter for Android
703628555658264576,".#RogerStone was just banned by @CNN - their loss! Tough, loyal guy.",Twitter for Android
703612722991075328,"I started my business with very little and built it into a great company, with some of the best real estate assets in the World. Amazing!",Twitter for Android
703611696233852929,"I only wish my wonderful father, Fred, gave me $200 million to start my business like lightweight Rubio says. He didn't - total fabrication!",Twitter for Android
703607992424345602,Fun to watch the Democrats working so hard to win the great State of South Carolina when I just won the Republican version - amazing people!,Twitter for Android
703601762876305409,I am self-funding my campaign and am therefore not controlled by the lobbyists and special interests like lightweight Rubio or Ted Cruz!,Twitter for Android
703600613897023488,"Tax experts throughout the media agree that no sane person would give their tax returns during an audit. After the audit, no problem!",Twitter for Android
703598661419167744,I unfairly get audited by the I.R.S. almost every single year. I have rich friends who never get audited. I wonder why?,Twitter for Android
703596766801756162,"""@NeilTurner_: @realDonaldTrump There's only one real candidate, and it's you! Donors control the other candidates! #VoteTrump"" Thank you.",Twitter for Android
703567344212160512,I will be on @foxandfriends at 8:30 A.M. Will be talking about lightweight Marco Rubio and lying Ted Cruz!,Twitter for Android
703562075616849920,"""@SassyPantsjj: Michigan GOP poll 2/24/2016 Trump 35.5 Rubio 15.0 Cruz 14.3 Kasich 12.8 Carson 8.3 @realDonaldTrump"" Wow!",Twitter for Android
703446072216014848,Thank you Pastor Robert Jeffress! #MakeAmericaGreatAgain #Trump2016 https://t.co/ndKu8m8RY2,Twitter for iPhone
703444081251254272,"""@JerryJrFalwell: A majority of evangelicals believe @realDonaldTrump is best equipped to save the country. #Greta""",Twitter for iPhone
703442830211964928,"""@itsblakec: @realDonaldTrump Trump is a genius. Rubio and Cruz are not. I want a brilliant mind to run this country.""",Twitter for Android
703416483653652481,"""@donnieboysmith: @realDonaldTrump in contrast to Rubio and Cruz you look like a giant. They look terribly weak"" Thank you!",Twitter for Android
703401239266996225,"What I would do on my first day in office. #MakeAmericaGreatAgain
Watch: https://t.co/DhANDG8uBd https://t.co/SzdZzYOnDG",Twitter for iPhone
703332298821775360,"Thank you Texas! 10,000 amazing 
supporters! #Trump2016 
#MakeAmericaGreatAgain https://t.co/T2cBdktPbp",Twitter for iPhone
703326546686115840,Never let them see you sweat! https://t.co/qygVFf6JFF,Twitter for iPhone
703325481265815553,"Thank you for your support &amp; 
friendship- Governor @ChrisChristie!
#MakeAmericaGreatAgain #Trump2016 https://t.co/jVI6Q6JH18",Twitter for iPhone
703321647701307392,They don't like Rubio in Florida- he left them high &amp; dry. Doesn't even show up for votes!,Twitter for iPhone
703257866820415488,"Lightweight Marco Rubio was working hard last night. The problem is, he is a choker, and once a choker, always a choker! Mr. Meltdown.",Twitter for iPhone
703252552641478656,"Wow, every poll said I won the debate last night. Great honor!",Twitter for iPhone
703252241487036417,Lightweight choker Marco Rubio looks like a little boy on stage. Not presidential material!,Twitter for iPhone
703251956198875138,Lying Ted Cruz and lightweight choker  Marco Rubio teamed up last night in a last ditch effort to stop our great movement. They failed!,Twitter for iPhone
703250152744550400,Will be at Fort Worth (Texas) Convention Center at 11:30 A.M. Big crowd - get there early! Big announcement to be made!,Twitter for Android
703230455546404864,Why would the people of Florida vote for Marco Rubio when he defrauded them by agreeing to represent them as their Senator and then quit!,Twitter for Android
703218582310641667,"Have a good chance to win Texas on Tuesday. Cruz is a nasty guy, not one Senate endorsement and, despite talk, gets nothing done. Loser!",Twitter for Android
703217073724399616,"I will be making a speech at 12:00 in Fort Worth, Texas. Really big crowd expected. Will be talking about the debate last night-plus, plus!",Twitter for Android
703195408747491328,"""@WaltSeher: @realDonaldTrump @morg25016893 @eventbrite yup 200 Polish immigrants were hired by his contractor not Trump""",Twitter for Android
